,relative_time,sensor_1,sensor_2
0,20.225,42.06156264916636,8.174252068416976
1,20.2375,-87.09511279525276,4.15618578811543
2,20.25,196.2952375881831,15.510671716189712
3,20.2625,-167.46252772092038,1.8249742681612704
4,20.275,-6.6851624531526,-7.713992197124
5,20.2875,9.367973362667747,-18.28857166692501
6,20.3,9.558941495551103,-10.055568281347467
7,20.3125,46.6105639631126,-7.471828456711975
8,20.325,-6.896401263326055,14.532985419359647
9,20.3375,-24.45545419071649,11.531253055633428
10,20.35,-16.076234787300088,7.486271310432286
11,20.3625,4.499455666342804,0.3718381116300051
12,20.375,9.97851213022603,-3.798977247900375
13,20.3875,19.21971268006299,-4.583840174047182
14,20.4,16.775483041769803,-0.1830829140599377
15,20.4125,17.68004360788428,8.812542499758429
16,20.425,13.464988220483711,14.285992904550788
17,20.4375,-19.52473694181677,-3.910582973595496
18,20.45,-7.18360043268639,-10.768782724238228
19,20.4625,-27.34803214418818,-15.403713559049592
20,20.475,-32.394952727441506,-7.175481237323318
21,20.4875,-23.82553823415716,-14.468521147476494
22,20.5,14.410530488336056,25.879037859613238
23,20.5125,70.44981168791963,12.49801047999565
24,20.525,-61.36753414958484,5.468873404155055
25,20.5375,-3.80124062389001,7.14181206766316
26,20.55,-2.6033338243305337,-3.566116639440402
27,20.5625,12.692174421104134,-8.050199183366225
28,20.575,7.9135245304446755,-5.5710445829948085
29,20.5875,-12.29217223751931,-6.493498887405771
30,20.6,6.085391695210589,-6.82046333282301
31,20.6125,-5.514703975867441,-2.3124649226320315
32,20.625,-15.100153427655629,3.376783224508131
33,20.6375,-38.13350163287556,4.201982133717017
34,20.65,-12.059790337117668,-1.811964029651314
35,20.6625,-12.43045740775612,-2.589589567123589
36,20.675,20.75669859803728,-2.6594473025322785
37,20.6875,58.447244302633,11.134631667442996
38,20.7,28.517877336214674,8.311601932159896
39,20.7125,124.10210205068218,13.544412459987036
40,20.725,-143.47486485379352,-3.722739564180486
41,20.7375,-47.632108554910175,-13.638735950845168
42,20.75,65.94052156903753,-6.767842467132468
43,20.7625,-13.976229616206446,-5.566917047794782
44,20.775,-2.70007555335706,1.3912750855067912
45,20.7875,12.501748316414698,-5.052624567197341
46,20.8,19.98602735175165,-3.93911105071723
47,20.8125,5.859699050313658,3.2155088076845573
48,20.825,-1.8722250873124224,6.29443905771506
49,20.8375,-4.828363564598561,5.219374689062235
50,20.85,-1.4242961657506117,12.965672875494256
51,20.8625,16.328450248386872,18.43519312081291
52,20.875,4.116472184228286,-2.6597392954387544
53,20.8875,9.297995160973509,-16.488155020564967
54,20.9,-7.536002066427727,-18.93637876553722
55,20.9125,-39.48113326028263,-7.820043941401096
56,20.925,-50.97789814631682,-10.338255106613836
57,20.9375,-27.227123429296416,9.222502839600324
58,20.95,99.03495367173608,17.709334793712834
59,20.9625,-8.34968249940033,-0.7364119362979693
60,20.975,-61.55313072949888,9.142788092969631
61,20.9875,39.45026871354461,6.893094727648759
62,21.0,-20.9045101986834,-0.0113305135228358
63,21.0125,-3.593733176046072,-9.119885460967438
64,21.025,13.799894399886412,-7.323263748857762
65,21.0375,-2.7609228864506363,-3.969983999189637
66,21.05,-13.72229797582854,-2.158683069281331
67,21.0625,1.2124660243841845,-3.3362391865380303
68,21.075,-12.998785297920035,-1.084961356250176
69,21.0875,-21.67697123458797,4.241909395905559
70,21.1,-22.59239103781427,2.408432444941262
71,21.1125,1.371897534323221,-2.3518537150399155
72,21.125,10.147652506349464,-6.484378019340937
73,21.1375,62.807209893125965,3.479707964401904
74,21.15,61.45444335219057,12.69424233418352
75,21.1625,-56.05020490357354,5.176750038355102
76,21.175,134.21856820941642,9.830170633763196
77,21.1875,-152.71604333962006,-17.144169602873234
78,21.2,5.117745655445205,12.775932556393885
79,21.2125,15.114191886546458,-12.138213341005368
80,21.225,7.563994197539827,-14.741541847261672
81,21.2375,27.189737180599884,-3.717425569582709
82,21.25,9.541140872450596,4.049829286971551
83,21.2625,-12.757937191053015,6.077044277021315
84,21.275,-12.869452709707616,5.091129314912415
85,21.2875,-2.7720807888832866,3.737101539094496
86,21.3,15.472113820406117,6.603160567318547
87,21.3125,17.733766478347555,12.448925266198536
88,21.325,-3.6667608104068714,0.9466832774865708
89,21.3375,0.0170331481600527,-11.281658635581202
90,21.35,3.747202089130681,-23.95994557414756
91,21.3625,-43.0095007702074,-5.695424861161875
92,21.375,-56.02372220840422,-10.494854823101534
93,21.3875,-36.55320432593017,20.176347356785413
94,21.4,135.73264360414734,7.248752667154221
95,21.4125,-43.63384475831687,5.002590947764958
96,21.425,-42.99157982786788,16.072600703639672
97,21.4375,15.476180123764962,0.6104685423483147
98,21.45,1.135807936471842,-8.120879415252915
99,21.4625,-3.871782362388778,-10.820113251688
100,21.475,13.823053383314097,-3.2129558056480434
101,21.4875,-16.407267082977235,-1.0633526118219905
102,21.5,-15.43409451955334,-6.1541283068856245
103,21.5125,-1.5138251090259658,-6.654267658204311
104,21.525,-18.05765488666852,-3.740819234477506
105,21.5375,18.29341511497065,4.313102298924392
106,21.55,59.32228371079461,13.788995391648164
107,21.5625,-17.539394822994332,11.605132624686725
108,21.575,91.62229766557896,8.355803074801607
109,21.5875,-15.622146539674162,0.5177545162259989
110,21.6,-124.53844075224796,-10.331761381432685
111,21.6125,52.903972729741966,-2.3769233249731414
112,21.625,-19.794640091337,-12.613157596256066
113,21.6375,9.658411317151304,-5.823270394846709
114,21.65,6.258409274415584,-3.243770189310915
115,21.6625,27.61518501206361,-2.0316066060228977
116,21.675,13.004002302776634,1.628526704259734
117,21.6875,-4.58685308085574,5.570954168360593
118,21.7,-1.2503734905160968,7.478426492030685
119,21.7125,-8.127727778447138,7.463827710911879
120,21.725,-1.6143408891937483,5.771358544243768
121,21.7375,5.18444521206181,3.778712138606792
122,21.75,16.70994958735939,3.637884157516673
123,21.7625,5.083416958099427,-0.6051776178436796
124,21.775,5.685667390285332,-10.161439748772985
125,21.7875,-5.252577561009559,-9.152542038143636
126,21.8,-37.65669578803909,-8.931787925207892
127,21.8125,-47.41816047959848,-3.246222941902275
128,21.825,-15.73605101772806,-8.928155514589946
129,21.8375,3.3557236245477284,11.838047186189016
130,21.85,51.85932767261697,10.722706146011411
131,21.8625,-28.15530664157244,6.827868104811898
132,21.875,-1.1053149955593256,8.825649320298155
133,21.8875,15.609127719148184,-0.9673002193285996
134,21.9,-11.90071088933312,-6.980812755688639
135,21.9125,10.006862290366207,-7.262932491285952
136,21.925,-0.5361366719004934,-2.3971070488087776
137,21.9375,-12.653424422265154,-1.2850248750216764
138,21.95,4.543486446587011,-3.5946948324230377
139,21.9625,-2.604133904970709,0.0629589915566342
140,21.975,-21.554614879182488,4.57824180500964
141,21.9875,0.6795401072928797,-0.7120358019656337
