,relative_time,sensor_1,sensor_2
0,10.7375,8.439127416746786,-0.4399228626775553
1,10.75,-3.883205535708143,-1.105419044147702
2,10.7625,-11.8435892241288,1.4817165677177613
3,10.775,-10.044104604754269,1.8200689444622853
4,10.7875,10.56231873417012,1.697869656309301
5,10.8,28.60128044392137,1.0660403744148894
6,10.8125,34.522793441981285,-0.4359546417920867
7,10.825,24.267699094215946,0.9028197305066854
8,10.8375,-72.07282561759601,-4.253698807480646
9,10.85,4.497039238322671,0.421011855562341
10,10.8625,13.051870033809294,-0.689724964229832
11,10.875,6.915802285142156,-0.1524552086354091
12,10.8875,9.086780272688875,0.697924311780298
13,10.9,-0.8948991776997417,2.169302228869228
14,10.9125,-11.046558346619976,0.2313321111728328
15,10.925,-13.587147247042177,-0.986299909459234
16,10.9375,-11.53784178195064,-0.8824099146537634
17,10.95,-3.8210654568713673,-0.7738900101945134
18,10.9625,1.0984381737192097,-0.8954484997211409
19,10.975,-5.47597254735237,-0.8937179486646585
20,10.9875,-8.527416683102302,-0.3066220711360401
21,11.0,-7.272578453391283,2.512062107985926
22,11.0125,5.88141588402074,3.192559441821814
23,11.025,33.334877983414266,0.714534994754672
24,11.0375,52.17896831025655,-1.387071081520972
25,11.05,8.450565752998855,0.604934747409196
26,11.0625,-72.65576742271075,-4.464748835371815
27,11.075,17.26361197800184,0.5222852069053019
28,11.0875,13.925568389324177,-0.7592419519144045
29,11.1,4.448623549134254,1.1597990324327867
30,11.1125,7.347593533938728,2.8552193382773794
31,11.125,-8.214651506419628,1.2546626840560648
32,11.1375,-29.21589529729303,-0.5551219281796804
33,11.15,-17.488480041388605,-2.09470536322268
34,11.1625,0.3359261085373077,-3.1875151939526347
35,11.175,5.319096913389849,-0.8897314454305061
36,11.1875,1.1547965207994082,-0.1613628436244951
37,11.2,-9.448112818676684,0.3812053889661015
38,11.2125,-18.56393887340968,3.362447201617016
39,11.225,-3.3477132760772577,2.933027059666138
40,11.2375,30.359343836894688,-0.0518742741802924
41,11.25,60.3901307826305,-1.086529655150521
42,11.2625,28.675986416671257,-0.4974583785032749
43,11.275,-61.242994663983055,-1.921006707540336
44,11.2875,-15.031077570318809,-1.3026219260486371
45,11.3,13.210079496320866,0.6517356624427961
46,11.3125,4.790057788428257,-0.1905970147800317
47,11.325,20.29393268125407,0.8112902424888802
48,11.3375,-2.007627778701959,2.1376757340675923
49,11.35,-23.814516963798237,1.2133196643209845
50,11.3625,-26.27128004104524,-0.674395706480091
51,11.375,-5.909576883064105,-2.8481854850114985
52,11.3875,6.297452251628499,-3.586254441681689
53,11.4,-0.5440675010281382,-1.7231278944955974
54,11.4125,-13.233984610001528,0.1041408988233172
55,11.425,-12.59257939282726,4.1331715502770905
56,11.4375,0.8718588258465942,4.465844241938477
57,11.45,29.095075684990128,0.6090658934418158
58,11.4625,68.2336743402707,-1.428629925575926
59,11.475,12.543860222647822,-0.6158253759872068
60,11.4875,-76.51916980709518,-3.3980141660292773
61,11.5,14.520964385851336,-0.1618763556988156
62,11.5125,1.2329448137244017,-0.6751146928738905
63,11.525,11.728823102677488,0.9465709984735682
64,11.5375,10.791801852225191,1.5356318218416831
65,11.55,-3.3468745918934677,2.0992654997403903
66,11.5625,-22.428798848994447,-0.0165997591885869
67,11.575,-15.63684812156442,-0.5589173189066088
68,11.5875,0.4218042081008022,-1.983193681616377
69,11.6,-1.2246623648382382,-3.030321322984584
70,11.6125,-2.377953953352048,-1.150780900909858
71,11.625,1.2758881963900135,0.7022418403703412
72,11.6375,-4.701920445013776,0.4162237829157789
73,11.65,-16.863053854388035,1.812760506494833
74,11.6625,-6.616389658637552,2.1626875144595914
75,11.675,9.263846233666726,1.2348669105165655
76,11.6875,42.71669450775175,0.643406095079655
77,11.7,48.18566948460983,-0.6919641242766517
78,11.7125,-5.190222992208717,-1.2374177570749725
79,11.725,-28.423271019608837,1.327751747015462
80,11.7375,-32.38041814506545,-2.3925909173540205
81,11.75,18.685708362962465,-1.1450322239209143
82,11.7625,0.9175053062370608,0.3217950221704413
83,11.775,8.010974990691828,0.4376698284674774
84,11.7875,6.116474467049073,1.6493952292212557
85,11.8,-14.639269117547473,0.5017899482138688
86,11.8125,-17.054141480235856,0.0426436055132128
87,11.825,-8.637168783463629,-2.112883952603859
88,11.8375,-0.742063017027732,-2.5736326720758385
89,11.85,-4.5265877457563874,-1.8303232515547307
90,11.8625,-15.810800985729614,0.3829553038690392
91,11.875,-6.06714164890132,3.1711887924657844
92,11.8875,10.737160670911445,2.4181538463032126
93,11.9,16.594080570015777,0.3071076650517668
94,11.9125,31.681120400961294,-1.0756715237121384
95,11.925,22.78781515528344,-0.7603538049372816
96,11.9375,-16.325173063682215,-0.3332792088434289
97,11.95,-18.314824529876148,1.355783328340756
98,11.9625,-5.732877887559802,-1.1851372503614144
99,11.975,7.503681307221193,-0.6598763282327269
