,relative_time,sensor_1,sensor_2
0,28.275,-4.0206681873020855,-2.1919291351836634
1,28.2875,-11.711263240344891,-7.462115200613155
2,28.3,-6.512036261779883,-6.811898044879605
3,28.3125,5.584671586026886,-2.484957005130539
4,28.325,9.84362306342657,1.8383402044731407
5,28.3375,-2.027966259447105,-1.6335160392529249
6,28.35,9.826394209377405,0.2858998374854593
7,28.3625,3.230473964541929,0.8529578078002231
8,28.375,-4.4298218201574,0.3861961826040172
9,28.3875,-1.5165534552419402,-0.0057629360847499
10,28.4,0.459756736150041,0.8706708459582302
11,28.4125,-0.1064091567784331,0.4311711613128111
12,28.425,0.1275376574783493,0.0663429639949342
13,28.4375,-0.488735982865407,-0.9477538379102768
14,28.45,-0.3014534103276745,-1.2185224499252811
15,28.4625,-1.891127851416421,-0.7816916018059317
16,28.475,1.4397154148250024,-0.6587985746802261
17,28.4875,-2.1249034438841363,-0.5892046700577325
18,28.5,0.2657315270870342,1.1678287967880865
19,28.5125,2.6270052679934253,1.0863036716094854
20,28.525,2.546337476892262,0.4718772648477198
21,28.5375,0.1228369718934274,-0.8224896755681499
22,28.55,0.5135678324945658,0.1255189290848335
23,28.5625,-1.0629694367026945,-0.8384410922895214
24,28.575,-1.452343399998668,-0.8769760441310837
25,28.5875,0.5497014170280679,-1.4176843441476097
26,28.6,-0.6404119200941949,0.9220156761492148
27,28.6125,-1.2276932085220338,0.6857179957957271
28,28.625,-0.4513797626984583,-0.5266694465380439
29,28.6375,-0.1173035847551773,-0.1801018900746243
30,28.65,-1.7563322959786376,-0.3115815756580886
31,28.6625,-0.7546487387587675,-1.1116989796277466
32,28.675,0.973666309114556,-0.5063013412182471
33,28.6875,0.3333587304614127,-0.1771025657427571
34,28.7,-0.0039869778821,-0.5726952593724377
35,28.7125,-2.120762629255601,-0.2262583718131949
36,28.725,-1.489538763196201,0.6531679112012156
37,28.7375,-1.0243823334495517,0.7640156204391957
38,28.75,3.2052443629758542,1.0712675535170035
39,28.7625,-2.5293823221856115,1.1691009444376377
40,28.775,4.006140054952851,1.212926971685988
41,28.7875,1.036872075782611,1.915758956168787
42,28.8,0.4698496902177496,2.4583405389762447
43,28.8125,1.557708606636936,2.950371566642751
44,28.825,1.617736154051066,2.85348786431328
45,28.8375,2.0367447491736,2.378994767005409
46,28.85,5.061356361930862,2.3787127475094394
47,28.8625,3.451212856541978,1.9035296671908952
48,28.875,-0.8802347739941396,1.2228164182673495
49,28.8875,-0.8019335999184563,1.326742268667509
50,28.9,1.7325462956774729,0.8018403320789247
51,28.9125,2.7468882445740306,2.589889961765444
52,28.925,-0.5349787132067974,0.0864781041284956
53,28.9375,-3.434544214099944,-0.8366257417430134
54,28.95,0.3453553385734764,1.492937442957718
55,28.9625,1.1903535472981377,0.9740671074780138
56,28.975,-0.0613675016920822,1.872036315964429
57,28.9875,-0.3292974506419099,1.221475087116204
58,29.0,1.0757493304285148,2.867954731140543
59,29.0125,5.058134068377278,-0.7086926069175448
60,29.025,6.002335172700839,-0.4245915649898535
61,29.0375,-2.9124852598626205,-1.263857973601823
62,29.05,-6.631543732215626,0.0498906607679927
63,29.0625,-6.683378033434728,0.4222076899917226
64,29.075,-7.9056720420526,-0.4718922540325465
65,29.0875,-1.500233478189621,-0.8700239846567115
66,29.1,7.029513371062528,-0.0307436103404512
67,29.1125,9.433459619183536,-0.3361300863753058
68,29.125,6.281384297363246,-0.1381639043722771
69,29.1375,0.0646669029010382,-0.1328739705452974
70,29.15,-1.7471537666265036,0.201904114652649
71,29.1625,-1.6254945265582066,0.8692713990802048
72,29.175,-2.237067502648671,1.0179028183362604
73,29.1875,1.8020244341585825,-0.5549287687984972
74,29.2,-0.4752481604310787,-0.8160053126891142
75,29.2125,-1.031193828380914,-1.284076386231483
76,29.225,2.683308333636454,-0.5150107875245169
77,29.2375,0.1798241418030599,0.7164570198828812
78,29.25,-2.241144196530094,1.1974183722572107
79,29.2625,-1.3337756796122235,0.3303795578237611
80,29.275,0.986453251504038,0.0121775196497964
81,29.2875,2.471526956117387,-0.2772285600583757
82,29.3,0.0478900880810329,0.112943081059349
83,29.3125,-2.5775468527588075,0.2192620860025229
84,29.325,-0.8641342868475377,0.0641434775805649
85,29.3375,0.782365783740957,0.2097810359818197
86,29.35,1.0535795900284128,-0.1676198513504445
87,29.3625,0.9849359119137092,-1.6016279370468922
88,29.375,-3.5319360972496128,-0.571250373490173
89,29.3875,-0.6696126294835025,-0.514096383580096
90,29.4,2.1710427577865588,1.1220630599536818
91,29.4125,-0.0760802824782302,1.5661697509750638
92,29.425,3.5620903591093978,0.7608964850583533
93,29.4375,4.077315108668671,0.235301172933795
94,29.45,-0.4476039279473909,-0.0427194773172345
95,29.4625,-0.9048698307757874,-0.0904145865991523
96,29.475,-2.3486890594019627,-1.804046734886846
97,29.4875,-1.6844492990666282,-2.477315817400907
98,29.5,-8.855464099990265,-0.3826450694757355
99,29.5125,-5.174466171993579,-1.0556252568761335
100,29.525,2.696670842160458,0.0639093376134525
101,29.5375,1.0898619288460054,-1.545623145129973
102,29.55,1.1992175908353886,-1.859283468869961
103,29.5625,1.5743882358184536,-1.0540209404696554
104,29.575,-4.561011654548643,-2.3080320718997527
105,29.5875,-11.03398728092099,0.235842721304067
106,29.6,-0.983675663832031,-1.923792237264088
107,29.6125,-1.2668011818795932,-2.2079110873921337
108,29.625,-3.752168041543555,-3.806361939407133
109,29.6375,0.4704819566651252,-2.076850767356291
110,29.65,9.39135481904234,-1.377839690277476
111,29.6625,-5.595261476560189,-3.894751958898759
112,29.675,1.9220648574756185,-2.4755112179959227
113,29.6875,1.3826804074208354,-0.8224759352575717
114,29.7,2.169970685531162,1.7523333948008002
115,29.7125,5.334721041900608,-0.2094533863052561
116,29.725,0.0143905906282526,-0.0067707795490434
117,29.7375,-1.814344636629741,1.4862899931978646
118,29.75,-5.884911745675971,-1.5459672634358057
119,29.7625,-0.9202669381009798,-0.5552903536919729
120,29.775,9.802683086277495,-2.344533340170329
121,29.7875,-0.5069204608758682,1.3907213193329682
122,29.8,-2.242859707679763,2.649104248650538
123,29.8125,1.941626044857188,0.6919016223074692
124,29.825,1.1004232589054297,-0.6423070461474722
125,29.8375,-2.123483410003644,-0.6752742986413196
126,29.85,0.7434255832971459,-1.2440732831971246
127,29.8625,-1.8770685817620605,-0.6469965761953134
128,29.875,0.0902204530990502,-0.3079038472978723
129,29.8875,-0.4948665705835253,-0.5984594200929649
130,29.9,1.4129314516281966,1.1067192922769564
131,29.9125,-1.7993389375579485,-0.1840427273498335
132,29.925,0.2724637005214347,-0.494033593798342
133,29.9375,-0.8148670234113098,-0.37235230049113
134,29.95,-0.4198317251517025,-0.6592615549059033
135,29.9625,0.5571746717613735,0.7386646995199797
136,29.975,-0.882895280719822,-0.4529007363248638
137,29.9875,-0.2131430666862499,-0.0781291349749935
138,30.0,-1.3407782236097532,-0.1964225729596691
139,30.0125,-0.0775905522447573,-0.8957897433632311
140,30.025,0.9616490480536656,-0.0776539121105202
