,subject,task,sensor,start,stop,length,outliers,extended,continuous,fixed,final_start,final_stop,Start_dif,Stop_dif,Start_dif_1s,Start_dif_notes,Stop_dif_1s,Stop_dif_notes,pair_start,pair_stop
164,PDMotion_0029_Retest,HM,right_1,60.0,70.4,10.4,False,-1.0,-1,regular,60.0,70.4,0.0125,0.0,0,,0,,59.9875,70.4
165,PDMotion_0029_Retest,HM,right_2,59.9875,70.4,10.4125,False,-1.0,-1,regular,59.9875,70.4,0.0125,0.0,0,,0,,59.9875,70.4
166,PDMotion_0029_Retest,HM,left_1,22.4,35.175,12.775,False,-1.0,-1,regular,22.4,35.175,0.0375,0.0,0,,0,,22.4,35.175
167,PDMotion_0029_Retest,HM,left_2,22.4375,35.175,12.7375,False,-1.0,-1,regular,22.4375,35.175,0.0375,0.0,0,,0,,22.4,35.175
168,PDMotion_0029_Retest,FT,right_1,43.725,51.6625,7.9375,False,53.725,-1,extended,43.725,53.725,1.05,1.05,0,,0,,42.675,53.725
169,PDMotion_0029_Retest,FT,right_2,42.675,51.575,8.9,False,52.675,-1,extended,42.675,52.675,1.05,1.05,0,,0,,42.675,53.725
170,PDMotion_0029_Retest,FT,left_1,15.225,24.0125,8.7875,False,25.225,-1,extended,15.225,25.225,0.3,0.3,0,,0,,15.225,25.525
171,PDMotion_0029_Retest,FT,left_2,15.525,23.9875,8.4625,False,25.525,-1,extended,15.525,25.525,0.3,0.3,0,,0,,15.225,25.525
172,PDMotion_0029_Retest,TT,right_1,41.325,56.4625,15.1375,False,-1.0,-1,regular,41.325,56.4625,2.475,0.2375,0,,0,,41.325,56.4625
173,PDMotion_0029_Retest,TT,right_2,43.8,56.225,12.425,False,-1.0,-1,regular,43.8,56.225,2.475,0.2375,0,,0,,41.325,56.4625
174,PDMotion_0029_Retest,TT,left_1,25.85,33.525,7.675,False,35.85,-1,extended,25.85,35.85,0.0125,0.0125,0,,0,,25.8375,35.85
175,PDMotion_0029_Retest,TT,left_2,25.8375,33.575,7.7375,False,35.8375,-1,extended,25.8375,35.8375,0.0125,0.0125,0,,0,,25.8375,35.85
176,PDMotion_0029_Retest,LA,right_1,41.975,49.4875,7.5125,False,51.975,-1,extended,41.975,51.975,0.475,0.475,0,,0,,41.5,51.975
177,PDMotion_0029_Retest,LA,right_2,41.5,49.85,8.35,False,51.5,-1,extended,41.5,51.5,0.475,0.475,0,,0,,41.5,51.975
178,PDMotion_0029_Retest,LA,left_1,24.275,34.0,9.725,False,34.275,-1,extended,24.275,34.275,0.0,0.0,0,,0,,24.275,34.275
179,PDMotion_0029_Retest,LA,left_2,24.2625,45.525,21.2625,True,-1.0,3,pair,24.275,34.275,0.0,0.0,0,,0,,24.275,34.275
180,PDMotion_0026_Test,PS,right_1,16.475,27.575,11.1,False,-1.0,-1,regular,16.475,27.575,0.0375,0.0125,0,,0,,16.4375,27.575
181,PDMotion_0026_Test,PS,right_2,16.4375,27.5625,11.125,False,-1.0,-1,regular,16.4375,27.5625,0.0375,0.0125,0,,0,,16.4375,27.575
182,PDMotion_0026_Test,PS,left_1,28.3875,33.875,5.4875,False,38.3875,-1,extended,28.3875,38.3875,2.15,1.0,0,,0,,26.2375,38.3875
183,PDMotion_0026_Test,PS,left_2,26.2375,37.3875,11.15,False,-1.0,-1,regular,26.2375,37.3875,2.15,1.0,0,,0,,26.2375,38.3875
184,PDMotion_0026_Test,HM,right_1,18.7125,25.9875,7.275,False,28.7125,-1,extended,18.7125,28.7125,0.0125,0.0125,0,,0,,18.7125,28.725
185,PDMotion_0026_Test,HM,right_2,18.725,25.9125,7.1875,False,28.725,-1,extended,18.725,28.725,0.0125,0.0125,0,,0,,18.7125,28.725
186,PDMotion_0026_Test,HM,left_1,30.525,41.6375,11.1125,False,-1.0,-1,regular,30.525,41.6375,0.0375,1.075,0,,0,,30.525,41.6375
187,PDMotion_0026_Test,HM,left_2,30.5625,36.8875,6.325,False,40.5625,-1,extended,30.5625,40.5625,0.0375,1.075,0,,0,,30.525,41.6375
188,PDMotion_0026_Test,FT,right_1,20.1,30.05,9.95,False,30.1,-1,extended,20.1,30.1,0.65,0.65,0,,0,,20.1,30.75
189,PDMotion_0026_Test,FT,right_2,20.75,27.4125,6.6625,False,30.75,-1,extended,20.75,30.75,0.65,0.65,0,,0,,20.1,30.75
190,PDMotion_0026_Test,FT,left_1,35.7,41.725,6.025,False,45.7,-1,extended,35.7,45.7,2.4375,2.4375,0,,0,,33.2625,45.7
191,PDMotion_0026_Test,FT,left_2,33.2625,41.7125,8.45,False,43.2625,-1,extended,33.2625,43.2625,2.4375,2.4375,0,,0,,33.2625,45.7
192,PDMotion_0026_Test,TT,right_1,20.2125,28.3,8.0875,False,30.2125,-1,extended,20.2125,30.2125,0.4625,0.4625,0,,0,,19.75,30.2125
193,PDMotion_0026_Test,TT,right_2,19.75,28.2875,8.5375,False,29.75,-1,extended,19.75,29.75,0.4625,0.4625,0,,0,,19.75,30.2125
194,PDMotion_0026_Test,TT,left_1,16.875,36.0,19.125,False,-1.0,-1,regular,16.875,36.0,0.9375,0.3625,0,,0,,16.875,36.0
195,PDMotion_0026_Test,TT,left_2,17.8125,35.6375,17.825,False,-1.0,-1,regular,17.8125,35.6375,0.9375,0.3625,0,,0,,16.875,36.0
196,PDMotion_0026_Test,LA,right_1,18.975,38.6625,19.6875,False,-1.0,-1,regular,18.975,38.6625,0.1,9.5875,0,,1,2.0,18.975,29.075
197,PDMotion_0026_Test,LA,right_2,19.075,28.175,9.1,False,29.075,-1,extended,19.075,29.075,0.1,9.5875,0,,1,2.0,18.975,29.075
198,PDMotion_0026_Test,LA,left_1,13.825,41.175,27.35,True,-1.0,3,pair,29.675,41.2125,0.0,0.0,0,,0,,29.675,41.2125
199,PDMotion_0026_Test,LA,left_2,29.675,41.2125,11.5375,False,-1.0,-1,regular,29.675,41.2125,0.0,0.0,0,,0,,29.675,41.2125
200,PDMotion_0020_Retest,PS,right_1,12.6125,24.6875,12.075,False,-1.0,-1,regular,12.6125,24.6875,6.9,0.0125,1,1.0,0,,12.6125,24.6875
201,PDMotion_0020_Retest,PS,right_2,5.7125,24.675,18.9625,False,-1.0,-1,regular,5.7125,24.675,6.9,0.0125,1,1.0,0,,12.6125,24.6875
202,PDMotion_0020_Retest,PS,left_1,26.45,40.0375,13.5875,False,-1.0,-1,regular,26.45,40.0375,1.4875,0.0,0,,0,,26.45,40.0375
203,PDMotion_0020_Retest,PS,left_2,27.9375,40.0375,12.1,False,-1.0,-1,regular,27.9375,40.0375,1.4875,0.0,0,,0,,26.45,40.0375
204,PDMotion_0020_Retest,HM,right_1,9.4125,20.0375,10.625,False,-1.0,-1,regular,9.4125,20.0375,0.0375,0.0125,0,,0,,9.4125,20.0375
205,PDMotion_0020_Retest,HM,right_2,9.45,20.025,10.575,False,-1.0,-1,regular,9.45,20.025,0.0375,0.0125,0,,0,,9.4125,20.0375
206,PDMotion_0020_Retest,HM,left_1,21.4625,30.6125,9.15,False,31.4625,-1,extended,21.4625,31.4625,0.025,0.025,0,,0,,21.4625,31.4875
207,PDMotion_0020_Retest,HM,left_2,21.4875,30.6375,9.15,False,31.4875,-1,extended,21.4875,31.4875,0.025,0.025,0,,0,,21.4625,31.4875
208,PDMotion_0020_Retest,FT,right_1,5.0125,16.4,11.3875,False,-1.0,-1,regular,5.0125,16.4,3.2375,1.4,1,1.0,0,,5.0125,17.8
209,PDMotion_0020_Retest,FT,right_2,1.775,17.8,16.025,False,-1.0,-1,regular,1.775,17.8,3.2375,1.4,1,1.0,0,,5.0125,17.8
210,PDMotion_0020_Retest,FT,left_1,19.7625,27.4,7.6375,False,29.7625,-1,extended,19.7625,29.7625,1.3125,1.3125,0,,0,,18.45,29.7625
211,PDMotion_0020_Retest,FT,left_2,18.45,27.3625,8.9125,False,28.45,-1,extended,18.45,28.45,1.3125,1.3125,0,,0,,18.45,29.7625
212,PDMotion_0020_Retest,TT,right_1,19.8875,31.0,11.1125,False,-1.0,-1,regular,19.8875,31.0,0.0,0.0,0,,0,,19.8875,31.0
213,PDMotion_0020_Retest,TT,right_2,4.825,31.025,26.2,True,-1.0,3,pair,19.8875,31.0,0.0,0.0,0,,0,,19.8875,31.0
214,PDMotion_0020_Retest,TT,left_1,5.1,45.5875,40.4875,True,-1.0,3,pair,32.8875,45.5,0.0,0.0,0,,0,,32.8875,45.5
215,PDMotion_0020_Retest,TT,left_2,32.8875,45.5,12.6125,False,-1.0,-1,regular,32.8875,45.5,0.0,0.0,0,,0,,32.8875,45.5
216,PDMotion_0020_Retest,LA,right_1,14.075,22.575,8.5,False,24.075,-1,extended,14.075,24.075,0.3375,0.3375,0,,0,,13.7375,24.075
217,PDMotion_0020_Retest,LA,right_2,13.7375,22.625,8.8875,False,23.7375,-1,extended,13.7375,23.7375,0.3375,0.3375,0,,0,,13.7375,24.075
218,PDMotion_0020_Retest,LA,left_1,24.4375,32.4,7.9625,False,34.4375,-1,extended,24.4375,34.4375,0.025,0.025,0,,0,,24.4375,34.4625
219,PDMotion_0020_Retest,LA,left_2,24.4625,32.525,8.0625,False,34.4625,-1,extended,24.4625,34.4625,0.025,0.025,0,,0,,24.4375,34.4625
220,PDMotion_0021_Test,PS,right_1,14.2125,27.9625,13.75,False,-1.0,-1,regular,14.2125,27.9625,0.0,0.0,0,,0,,14.2125,27.9625
221,PDMotion_0021_Test,PS,right_2,5.5125,28.0625,22.55,True,-1.0,3,pair,14.2125,27.9625,0.0,0.0,0,,0,,14.2125,27.9625
222,PDMotion_0021_Test,PS,left_1,28.475,45.9375,17.4625,False,-1.0,-1,regular,28.475,45.9375,1.9,1.5125,0,,0,,28.475,47.45
223,PDMotion_0021_Test,PS,left_2,30.375,47.45,17.075,False,-1.0,-1,regular,30.375,47.45,1.9,1.5125,0,,0,,28.475,47.45
224,PDMotion_0021_Test,HM,right_1,14.6125,27.0625,12.45,False,-1.0,-1,regular,14.6125,27.0625,4.25,0.1125,1,1.0,0,,14.6125,27.175
225,PDMotion_0021_Test,HM,right_2,10.3625,27.175,16.8125,False,-1.0,-1,regular,10.3625,27.175,4.25,0.1125,1,1.0,0,,14.6125,27.175
226,PDMotion_0021_Test,HM,left_1,32.45,42.575,10.125,False,-1.0,-1,regular,32.45,42.575,0.0,0.0,0,,0,,32.45,42.575
227,PDMotion_0021_Test,HM,left_2,15.875,44.25,28.375,True,-1.0,3,pair,32.45,42.575,0.0,0.0,0,,0,,32.45,42.575
228,PDMotion_0021_Test,FT,right_1,8.6125,20.8375,12.225,False,-1.0,-1,regular,8.6125,20.8375,2.5875,2.9875,0,,0,,6.025,23.825
229,PDMotion_0021_Test,FT,right_2,6.025,23.825,17.8,False,-1.0,-1,regular,6.025,23.825,2.5875,2.9875,0,,0,,6.025,23.825
230,PDMotion_0021_Test,FT,left_1,35.3,43.8,8.5,False,45.3,-1,extended,35.3,45.3,0.4375,0.4375,0,,0,,35.3,45.7375
231,PDMotion_0021_Test,FT,left_2,35.7375,43.8,8.0625,False,45.7375,-1,extended,35.7375,45.7375,0.4375,0.4375,0,,0,,35.3,45.7375
232,PDMotion_0021_Test,TT,right_1,12.1625,19.775,7.6125,False,22.1625,-1,extended,12.1625,22.1625,0.025,0.025,0,,0,,12.1375,22.1625
233,PDMotion_0021_Test,TT,right_2,12.1375,19.775,7.6375,False,22.1375,-1,extended,12.1375,22.1375,0.025,0.025,0,,0,,12.1375,22.1625
234,PDMotion_0021_Test,TT,left_1,38.975,50.175,11.2,False,-1.0,-1,regular,38.975,50.175,0.0125,0.0125,0,,0,,38.9625,50.175
235,PDMotion_0021_Test,TT,left_2,38.9625,50.1625,11.2,False,-1.0,-1,regular,38.9625,50.1625,0.0125,0.0125,0,,0,,38.9625,50.175
236,PDMotion_0021_Test,LA,right_1,8.85,19.0875,10.2375,False,-1.0,-1,regular,8.85,19.0875,0.0,0.0125,0,,0,,8.85,19.0875
237,PDMotion_0021_Test,LA,right_2,8.85,19.075,10.225,False,-1.0,-1,regular,8.85,19.075,0.0,0.0125,0,,0,,8.85,19.0875
238,PDMotion_0021_Test,LA,left_1,27.4125,34.775,7.3625,False,37.4125,-1,extended,27.4125,37.4125,0.0125,0.0125,0,,0,,27.4125,37.425
239,PDMotion_0021_Test,LA,left_2,27.425,34.7875,7.3625,False,37.425,-1,extended,27.425,37.425,0.0125,0.0125,0,,0,,27.4125,37.425
240,PDMotion_0023_Retest,PS,right_1,6.0125,62.9875,56.975,True,-1.0,3,chunk,25.0625,37.075,0.0875,0.2,0,,0,,25.0625,37.075
241,PDMotion_0023_Retest,PS,right_2,12.8625,62.9625,50.1,True,-1.0,3,chunk,25.15,36.875,0.0875,0.2,0,,0,,25.0625,37.075
242,PDMotion_0023_Retest,PS,left_1,48.0375,65.1,17.0625,False,-1.0,-1,regular,48.0375,65.1,0.0,0.0,0,,0,,48.0375,65.1
243,PDMotion_0023_Retest,PS,left_2,12.925,65.3625,52.4375,True,-1.0,3,pair,48.0375,65.1,0.0,0.0,0,,0,,48.0375,65.1
244,PDMotion_0023_Retest,HM,right_1,17.25,75.125,57.875,True,-1.0,3,chunk,20.45,34.55,0.075,0.4625,0,,0,,20.45,35.0125
245,PDMotion_0023_Retest,HM,right_2,10.6875,77.8875,67.2,True,-1.0,3,chunk,20.525,35.0125,0.075,0.4625,0,,0,,20.45,35.0125
246,PDMotion_0023_Retest,HM,left_1,55.9875,72.9625,16.975,False,-1.0,-1,regular,55.9875,72.9625,0.0,0.0,0,,0,,55.9875,72.9625
247,PDMotion_0023_Retest,HM,left_2,48.775,78.1625,29.3875,True,-1.0,3,pair,55.9875,72.9625,0.0,0.0,0,,0,,55.9875,72.9625
248,PDMotion_0023_Retest,FT,right_1,12.2375,19.7125,7.475,False,22.2375,-1,extended,12.2375,22.2375,0.0,0.0,0,,0,,12.2375,22.2375
249,PDMotion_0023_Retest,FT,right_2,11.9125,38.6875,26.775,True,-1.0,3,pair,12.2375,22.2375,0.0,0.0,0,,0,,12.2375,22.2375
250,PDMotion_0023_Retest,FT,left_1,39.475,50.35,10.875,False,-1.0,-1,regular,39.475,50.35,1.6,0.075,0,,0,,37.875,50.425
251,PDMotion_0023_Retest,FT,left_2,37.875,50.425,12.55,False,-1.0,-1,regular,37.875,50.425,1.6,0.075,0,,0,,37.875,50.425
252,PDMotion_0023_Retest,TT,right_1,21.8375,36.1625,14.325,False,-1.0,-1,regular,21.8375,36.1625,0.75,0.05,0,,0,,21.8375,36.1625
253,PDMotion_0023_Retest,TT,right_2,22.5875,36.1125,13.525,False,-1.0,-1,regular,22.5875,36.1125,0.75,0.05,0,,0,,21.8375,36.1625
254,PDMotion_0023_Retest,TT,left_1,44.5875,70.7,26.1125,True,-1.0,2,continuous,44.5875,70.7,0.1625,0.8125,0,,0,,44.425,71.5125
255,PDMotion_0023_Retest,TT,left_2,44.425,71.5125,27.0875,True,-1.0,2,continuous,44.425,71.5125,0.1625,0.8125,0,,0,,44.425,71.5125
256,PDMotion_0023_Retest,LA,right_1,22.55,33.3125,10.7625,False,-1.0,-1,regular,22.55,33.3125,0.0125,0.0,0,,0,,22.5375,33.3125
257,PDMotion_0023_Retest,LA,right_2,22.5375,33.3125,10.775,False,-1.0,-1,regular,22.5375,33.3125,0.0125,0.0,0,,0,,22.5375,33.3125
258,PDMotion_0023_Retest,LA,left_1,40.2625,51.775,11.5125,False,-1.0,-1,regular,40.2625,51.775,0.375,0.025,0,,0,,40.2625,51.775
259,PDMotion_0023_Retest,LA,left_2,40.6375,51.75,11.1125,False,-1.0,-1,regular,40.6375,51.75,0.375,0.025,0,,0,,40.2625,51.775
260,PDMotion_0011_Retest,PS,right_1,17.375,26.95,9.575,False,27.375,-1,extended,17.375,27.375,0.0375,0.0375,0,,0,,17.3375,27.375
261,PDMotion_0011_Retest,PS,right_2,17.3375,26.9,9.5625,False,27.3375,-1,extended,17.3375,27.3375,0.0375,0.0375,0,,0,,17.3375,27.375
262,PDMotion_0011_Retest,PS,left_1,53.9875,64.2625,10.275,False,-1.0,-1,regular,53.9875,64.2625,0.0125,0.0125,0,,0,,53.975,64.275
263,PDMotion_0011_Retest,PS,left_2,53.975,64.275,10.3,False,-1.0,-1,regular,53.975,64.275,0.0125,0.0125,0,,0,,53.975,64.275
264,PDMotion_0011_Retest,HM,right_1,13.975,23.25,9.275,False,23.975,-1,extended,13.975,23.975,0.0,0.0,0,,0,,13.975,23.975
265,PDMotion_0011_Retest,HM,right_2,4.525,69.225,64.7,True,-1.0,3,pair,13.975,23.975,0.0,0.0,0,,0,,13.975,23.975
266,PDMotion_0011_Retest,HM,left_1,56.15,66.025,9.875,False,66.15,-1,extended,56.15,66.15,3.1,2.3625,1,1.0,0,,56.15,68.5125
267,PDMotion_0011_Retest,HM,left_2,53.05,68.5125,15.4625,False,-1.0,-1,regular,53.05,68.5125,3.1,2.3625,1,1.0,0,,56.15,68.5125
268,PDMotion_0011_Retest,FT,right_1,7.3875,21.25,13.8625,False,-1.0,-1,regular,7.3875,21.25,0.5875,0.1,0,,0,,7.3875,21.35
269,PDMotion_0011_Retest,FT,right_2,7.975,21.35,13.375,False,-1.0,-1,regular,7.975,21.35,0.5875,0.1,0,,0,,7.3875,21.35
270,PDMotion_0011_Retest,FT,left_1,41.7375,54.1,12.3625,False,-1.0,-1,regular,41.7375,54.1,1.55,0.1375,0,,0,,40.1875,54.2375
271,PDMotion_0011_Retest,FT,left_2,40.1875,54.2375,14.05,False,-1.0,-1,regular,40.1875,54.2375,1.55,0.1375,0,,0,,40.1875,54.2375
272,PDMotion_0011_Retest,TT,right_1,6.575,19.0875,12.5125,False,-1.0,-1,regular,6.575,19.0875,0.025,0.55,0,,0,,6.575,19.0875
273,PDMotion_0011_Retest,TT,right_2,6.6,18.5375,11.9375,False,-1.0,-1,regular,6.6,18.5375,0.025,0.55,0,,0,,6.575,19.0875
274,PDMotion_0011_Retest,TT,left_1,47.275,57.2,9.925,False,57.275,-1,extended,47.275,57.275,0.0125,0.0625,0,,0,,47.275,57.3375
275,PDMotion_0011_Retest,TT,left_2,47.2875,57.3375,10.05,False,-1.0,-1,regular,47.2875,57.3375,0.0125,0.0625,0,,0,,47.275,57.3375
276,PDMotion_0011_Retest,LA,right_1,8.7,17.9125,9.2125,False,18.7,-1,extended,8.7,18.7,0.0125,0.0125,0,,0,,8.6875,18.7
277,PDMotion_0011_Retest,LA,right_2,8.6875,17.8875,9.2,False,18.6875,-1,extended,8.6875,18.6875,0.0125,0.0125,0,,0,,8.6875,18.7
278,PDMotion_0011_Retest,LA,left_1,40.7625,49.8125,9.05,False,50.7625,-1,extended,40.7625,50.7625,0.0,4.275,0,,1,1.0,40.7625,50.7625
279,PDMotion_0011_Retest,LA,left_2,40.7625,55.0375,14.275,False,-1.0,-1,regular,40.7625,55.0375,0.0,4.275,0,,1,1.0,40.7625,50.7625
280,PDMotion_0014_Test,PS,right_1,6.625,39.3,32.675,True,-1.0,3,pair,6.375,25.1125,0.0,0.0,0,,0,,6.375,25.1125
281,PDMotion_0014_Test,PS,right_2,6.375,25.1125,18.7375,False,-1.0,-1,regular,6.375,25.1125,0.0,0.0,0,,0,,6.375,25.1125
282,PDMotion_0014_Test,PS,left_1,39.1375,47.45,8.3125,False,49.1375,-1,extended,39.1375,49.1375,0.175,0.175,0,,0,,39.1375,49.3125
283,PDMotion_0014_Test,PS,left_2,39.3125,47.4,8.0875,False,49.3125,-1,extended,39.3125,49.3125,0.175,0.175,0,,0,,39.1375,49.3125
284,PDMotion_0014_Test,HM,right_1,8.4125,32.55,24.1375,True,-1.0,3,chunk_extend,13.875,23.875,0.025,0.025,0,,0,,13.875,23.9
285,PDMotion_0014_Test,HM,right_2,8.5,32.775,24.275,True,-1.0,3,chunk_extend,13.9,23.9,0.025,0.025,0,,0,,13.875,23.9
286,PDMotion_0014_Test,HM,left_1,33.8125,40.5375,6.725,False,43.8125,-1,extended,33.8125,43.8125,0.0125,0.0125,0,,0,,33.8,43.8125
287,PDMotion_0014_Test,HM,left_2,33.8,40.525,6.725,False,43.8,-1,extended,33.8,43.8,0.0125,0.0125,0,,0,,33.8,43.8125
288,PDMotion_0014_Test,FT,right_1,8.85,54.725,45.875,True,-1.0,3,chunk,8.85,21.0,0.1,0.4,0,,0,,8.75,21.4
289,PDMotion_0014_Test,FT,right_2,8.75,54.775,46.025,True,-1.0,3,chunk,8.75,21.4,0.1,0.4,0,,0,,8.75,21.4
290,PDMotion_0014_Test,FT,left_1,65.0875,74.4,9.3125,False,75.0875,-1,extended,65.0875,75.0875,0.0,0.0,0,,0,,65.0875,75.0875
291,PDMotion_0014_Test,FT,left_2,4.925,74.6,69.675,True,-1.0,3,pair,65.0875,75.0875,0.0,0.0,0,,0,,65.0875,75.0875
292,PDMotion_0019_Test,PS,right_1,10.35,27.35,17.0,False,-1.0,-1,regular,10.35,27.35,9.1625,2.275,1,2.0,0,,19.5125,29.625
293,PDMotion_0019_Test,PS,right_2,19.5125,29.625,10.1125,False,-1.0,-1,regular,19.5125,29.625,9.1625,2.275,1,2.0,0,,19.5125,29.625
294,PDMotion_0019_Test,PS,left_1,41.5875,51.6,10.0125,False,-1.0,-1,regular,41.5875,51.6,0.0,0.0125,0,,0,,41.5875,51.6
295,PDMotion_0019_Test,PS,left_2,41.5875,50.6875,9.1,False,51.5875,-1,extended,41.5875,51.5875,0.0,0.0125,0,,0,,41.5875,51.6
296,PDMotion_0019_Test,HM,right_1,23.9125,31.7125,7.8,False,33.9125,-1,extended,23.9125,33.9125,9.325,2.1875,1,1.0,0,,23.9125,33.9125
297,PDMotion_0019_Test,HM,right_2,14.5875,31.725,17.1375,False,-1.0,-1,regular,14.5875,31.725,9.325,2.1875,1,1.0,0,,23.9125,33.9125
298,PDMotion_0019_Test,HM,left_1,37.8,47.1375,9.3375,False,47.8,-1,extended,37.8,47.8,0.075,0.075,0,,0,,37.725,47.8
299,PDMotion_0019_Test,HM,left_2,37.725,45.975,8.25,False,47.725,-1,extended,37.725,47.725,0.075,0.075,0,,0,,37.725,47.8
300,PDMotion_0019_Test,FT,right_1,12.1375,17.2375,5.1,False,22.1375,-1,extended,12.1375,22.1375,1.6,1.6,0,,0,,10.5375,22.1375
301,PDMotion_0019_Test,FT,right_2,10.5375,16.9875,6.45,False,20.5375,-1,extended,10.5375,20.5375,1.6,1.6,0,,0,,10.5375,22.1375
302,PDMotion_0019_Test,FT,left_1,11.7,38.1875,26.4875,True,-1.0,3,pair,28.9625,38.9625,0.0,0.0,0,,0,,28.9625,38.9625
303,PDMotion_0019_Test,FT,left_2,28.9625,38.1875,9.225,False,38.9625,-1,extended,28.9625,38.9625,0.0,0.0,0,,0,,28.9625,38.9625
304,PDMotion_0019_Test,TT,right_1,20.2625,27.2,6.9375,False,30.2625,-1,extended,20.2625,30.2625,1.0875,1.0875,0,,0,,19.175,30.2625
305,PDMotion_0019_Test,TT,right_2,19.175,28.1875,9.0125,False,29.175,-1,extended,19.175,29.175,1.0875,1.0875,0,,0,,19.175,30.2625
306,PDMotion_0019_Test,TT,left_1,31.25,45.3,14.05,False,-1.0,-1,regular,31.25,45.3,0.025,0.025,0,,0,,31.25,45.3
307,PDMotion_0019_Test,TT,left_2,31.275,45.275,14.0,False,-1.0,-1,regular,31.275,45.275,0.025,0.025,0,,0,,31.25,45.3
308,PDMotion_0019_Test,LA,right_1,23.2875,30.8375,7.55,False,33.2875,-1,extended,23.2875,33.2875,0.4125,0.4125,0,,0,,22.875,33.2875
309,PDMotion_0019_Test,LA,right_2,22.875,30.85,7.975,False,32.875,-1,extended,22.875,32.875,0.4125,0.4125,0,,0,,22.875,33.2875
310,PDMotion_0019_Test,LA,left_1,34.4125,41.7,7.2875,False,44.4125,-1,extended,34.4125,44.4125,0.475,0.475,0,,0,,33.9375,44.4125
311,PDMotion_0019_Test,LA,left_2,33.9375,41.675,7.7375,False,43.9375,-1,extended,33.9375,43.9375,0.475,0.475,0,,0,,33.9375,44.4125
312,PDMotion_0012_Test,PS,right_1,9.9625,20.3875,10.425,False,-1.0,-1,regular,9.9625,20.3875,0.2,0.025,0,,0,,9.7625,20.4125
313,PDMotion_0012_Test,PS,right_2,9.7625,20.4125,10.65,False,-1.0,-1,regular,9.7625,20.4125,0.2,0.025,0,,0,,9.7625,20.4125
314,PDMotion_0012_Test,PS,left_1,27.675,40.0,12.325,False,-1.0,-1,regular,27.675,40.0,1.3,1.025,0,,0,,27.675,40.0
315,PDMotion_0012_Test,PS,left_2,28.975,37.4875,8.5125,False,38.975,-1,extended,28.975,38.975,1.3,1.025,0,,0,,27.675,40.0
316,PDMotion_0012_Test,HM,right_1,4.725,20.6125,15.8875,False,-1.0,-1,regular,4.725,20.6125,0.175,1.2375,0,,0,,4.55,21.85
317,PDMotion_0012_Test,HM,right_2,4.55,21.85,17.3,False,-1.0,-1,regular,4.55,21.85,0.175,1.2375,0,,0,,4.55,21.85
318,PDMotion_0012_Test,HM,left_1,33.125,39.1125,5.9875,False,43.125,-1,extended,33.125,43.125,0.025,0.025,0,,0,,33.1,43.125
319,PDMotion_0012_Test,HM,left_2,33.1,39.05,5.95,False,43.1,-1,extended,33.1,43.1,0.025,0.025,0,,0,,33.1,43.125
320,PDMotion_0012_Test,FT,right_1,13.6625,22.825,9.1625,False,23.6625,-1,extended,13.6625,23.6625,3.225,0.1125,1,1.0,0,,13.6625,23.6625
321,PDMotion_0012_Test,FT,right_2,10.4375,23.55,13.1125,False,-1.0,-1,regular,10.4375,23.55,3.225,0.1125,1,1.0,0,,13.6625,23.6625
322,PDMotion_0012_Test,FT,left_1,10.8125,49.6375,38.825,True,-1.0,3,chunk_pair_extended,10.7625,20.7625,0.0,0.0,0,,0,,10.7625,20.7625
323,PDMotion_0012_Test,FT,left_2,10.7625,46.3625,35.6,True,-1.0,4,chunk_pair_extended,10.7625,20.7625,0.0,0.0,0,,0,,10.7625,20.7625
324,PDMotion_0012_Test,TT,right_1,0.1375,59.2375,59.1,True,-1.0,4,chunk,2.55,33.8375,21.8125,0.525,1,2.0,0,,24.3625,34.3625
325,PDMotion_0012_Test,TT,right_2,10.4125,56.9,46.4875,True,-1.0,4,chunk_extend,24.3625,34.3625,21.8125,0.525,1,2.0,0,,24.3625,34.3625
326,PDMotion_0012_Test,TT,left_1,47.4,56.2625,8.8625,False,57.4,-1,extended,47.4,57.4,0.025,0.025,0,,0,,47.375,57.4
327,PDMotion_0012_Test,TT,left_2,47.375,56.2625,8.8875,False,57.375,-1,extended,47.375,57.375,0.025,0.025,0,,0,,47.375,57.4
328,PDMotion_0012_Test,LA,right_1,16.7125,21.8,5.0875,False,26.7125,-1,extended,16.7125,26.7125,0.0125,0.0125,0,,0,,16.7,26.7125
329,PDMotion_0012_Test,LA,right_2,16.7,21.825,5.125,False,26.7,-1,extended,16.7,26.7,0.0125,0.0125,0,,0,,16.7,26.7125
330,PDMotion_0012_Test,LA,left_1,18.8375,34.6,15.7625,False,-1.0,-1,regular,18.8375,34.6,9.1375,3.375,1,2.0,1,2.0,27.975,37.975
331,PDMotion_0012_Test,LA,left_2,27.975,37.6375,9.6625,False,37.975,-1,extended,27.975,37.975,9.1375,3.375,1,2.0,1,2.0,27.975,37.975
332,PDMotion_0001_Retest,PS,right_1,13.2625,22.475,9.2125,False,23.2625,-1,extended,13.2625,23.2625,0.1125,0.1125,0,,0,,13.15,23.2625
333,PDMotion_0001_Retest,PS,right_2,13.15,22.4875,9.3375,False,23.15,-1,extended,13.15,23.15,0.1125,0.1125,0,,0,,13.15,23.2625
334,PDMotion_0001_Retest,PS,left_1,38.3375,51.7875,13.45,False,-1.0,-1,regular,38.3375,51.7875,0.025,3.475,0,,1,1.0,38.3125,51.7875
