,relative_time,resulant,derivative,abs_derivative,rms,normalize,threshold,normalize_no_rms,threshold_no_rms
0,0.0,2.8210034567518667,0.22170208990740292,0.22170208990740292,0.11639877298732128,0.001295155447042955,0.0,0.002336918615058222,0.0
1,0.0125,2.8237747328757092,-0.21608187769004417,0.21608187769004417,0.09551097477772853,0.000989192226332603,0.0,0.002277677051044058,0.0
2,0.025,2.8210737094045837,-0.05851199799199236,0.05851199799199236,0.05942909915459049,0.0004606670670912782,0.0,0.0006167635919392856,0.0
3,0.0375,2.820342309429684,0.05141275929691602,0.05141275929691602,0.05582549220172791,0.0004078816476608235,0.0,0.0005419318974514495,0.0
4,0.05,2.8209849689208952,0.0,0.0,0.05278329851619597,0.00036331977624143286,0.0,0.0,0.0
5,0.0625,2.8209849689208952,-0.0070149433060962,0.0070149433060962,0.07743255514538927,0.0007243806152397922,0.0,7.394315318561586e-05,0.0
6,0.075,2.820897282129569,0.061415610283717115,0.061415610283717115,0.07918537787167643,0.000750055857852143,0.0,0.0006473700044375958,0.0
7,0.0875,2.8216649772581155,0.0515576177166821,0.0515576177166821,0.07617524576979891,0.0007059636225953363,0.0,0.0005434588218834233,0.0
8,0.1,2.822309447479574,0.11722283169081749,0.11722283169081749,0.07642069288828775,0.0007095589173283366,0.0,0.0012356230723964909,0.0
9,0.1125,2.8237747328757092,-0.044352565345526784,0.044352565345526784,0.08598657654262408,0.0008496794098021253,0.0,0.0004675117660137438,0.0
10,0.125,2.82322032580889,-0.010049673374155077,0.010049673374155077,0.14424094846517146,0.0017029859706485318,0.0,0.00010593165266564214,0.0
11,0.1375,2.823094704891713,0.0,0.0,0.15512514516476675,0.0018624170338768131,0.0,0.0,0.0
12,0.15,2.823094704891713,-0.16024291545260638,0.16024291545260638,0.15631422206358583,0.001879834561276512,0.0,0.0016890894091652515,0.0
13,0.1625,2.8210916684485556,0.04738562237935895,0.04738562237935895,0.14571724492116947,0.0017246106729684244,0.0,0.0004994826303653431,0.0
14,0.175,2.8216839887282976,0.0055343637207982965,0.0055343637207982965,0.15029309407065894,0.0017916374380306968,0.0,5.8336651706974104e-05,0.0
15,0.1875,2.8217531682748076,0.05438586040611426,0.05438586040611426,0.17236216832963772,0.002114903919764136,0.0,0.0005732707780611789,0.0
16,0.2,2.822432991529884,0.16177065438938598,0.16177065438938598,0.17137501960269227,0.002100444224166462,0.0,0.0017051930081967296,0.0
17,0.2125,2.8244551247097514,-0.33054686354830665,0.33054686354830665,0.16528249525455813,0.002011201291373513,0.0,0.0034842302068409793,0.0
18,0.225,2.8203232889153975,0.1617648649150638,0.1617648649150638,0.11888032786626503,0.0013315051147059845,0.0,0.001705131982473785,0.0
19,0.2375,2.822345349726836,-0.054429797497626,0.054429797497626,0.10547614498029796,0.0011351614443186676,0.0,0.0005737339103983084,0.0
20,0.25,2.8216649772581155,0.008533905162799726,0.008533905162799726,0.11676986185474474,0.001300591134610757,0.0,8.995423472290066e-05,0.0
21,0.2625,2.8217716510726505,0.11437388894151468,0.11437388894151468,0.11830468414507919,0.0013230731198567228,0.0,0.0012055929209132028,0.0
22,0.275,2.8232013246844194,-0.23873887984468212,0.23873887984468212,0.11228285727114191,0.0012348657594436058,0.0,0.0025165001046233092,0.0
23,0.2875,2.820217088686361,0.015596922527976176,0.015596922527976176,0.07410747431998344,0.0006756750298901508,0.0,0.0001644041272162649,0.0
24,0.3,2.8204120502179606,0.09879773161145522,0.09879773161145522,0.0763625397531945,0.0007087070936785196,0.0,0.0010414076756099465,0.0
25,0.3125,2.821647021863104,0.06144153261242735,0.06144153261242735,0.07660911489079776,0.0007123189115681402,0.0,0.0006476432466633858,0.0
26,0.325,2.822415041020759,0.04592766020060424,0.04592766020060424,0.08292700498103533,0.0008048629882920984,0.0,0.0004841145345706406,0.0
27,0.3375,2.8229891367732667,-0.15179746597688393,0.15179746597688393,0.11505798109549668,0.0012755156074864538,0.0,0.001600067568637755,0.0
28,0.35,2.8210916684485556,0.05439860992758838,0.05439860992758838,0.1177218741696634,0.0013145361541434843,0.0,0.0005734051682876239,0.0
29,0.3625,2.8217716510726505,0.04441756906949479,0.04441756906949479,0.1161401677403702,0.0012913674128300716,0.0,0.0004681969576267429,0.0
30,0.375,2.822326870686019,0.008489667509188337,0.008489667509188337,0.11720120375313908,0.0013069094049777815,0.0,8.948793421912943e-05,0.0
31,0.3875,2.822432991529884,-0.05438586040611426,0.05438586040611426,0.12411181158714008,0.001408135575814021,0.0,0.0005732707780611789,0.0
32,0.4,2.8217531682748076,0.10031322856889346,0.10031322856889346,0.12926965216162142,0.001483687316511808,0.0,0.0010573822343178988,0.0
33,0.4125,2.8230070836319188,-0.10880494150519837,0.10880494150519837,0.12628142636756257,0.0014399159635436376,0.0,0.0011468917289864874,0.0
34,0.425,2.821647021863104,0.23021936678020438,0.23021936678020438,0.12706140174870809,0.0014513409963448675,0.0,0.002426697574209973,0.0
35,0.4375,2.8245247639478563,-0.1673417934377852,0.1673417934377852,0.10561990900350714,0.0011372672911447422,0.0,0.0017639173014802056,0.0
